-0.928874213198540 -0.0327716790588412 0.838457977161329 0.956658521870995,-0.721324472287575 -1.00000000000000 -0.430353559402116 -0.235787682853646,0.370395324018531 -0.691821525200478 -0.334341194656689 -0.170905357277387,19.1261,1.3356,6.8861
-0.923076016496914 -0.140435720180891 0.696442878875364 0.994511266295266,-0.823050803887099 -1.00000000000000 -0.656322432357180 -0.0939528485652512,0.384617560400183 -0.550331884155439 -0.290186459450729 0.0460456670954070,21.793,2.0073,6.7438
-0.828646980262559 -0.397759968016468 0.760264661954244 0.980699521938758,-0.639113263932992 -1.00000000000000 -0.397788507397950 -0.0298948643323696,0.559771544562371 -0.658271405811050 -0.513577596051182 -0.193222008983555,27.648,0.4073,1.5875
-0.981958712696444 -0.375847631756094 0.950034086075943 0.903581773894086,-0.830571023788582 -1.00000000000000 -0.252913747716370 -0.363446434378735,0.189095442989892 -0.410962689481809 -0.182947728900657 -0.226818577774837,27.8676,2.6919,1.2495
-0.828646980262559 -0.397759968016468 0.760264661954244 0.980699521938758,-0.639113263932992 -1.00000000000000 -0.397788507397950 -0.0298948643323696,0.559771544562371 -0.658271405811050 -0.513577596051182 -0.193222008983555,27.4076,0.3731,1.6754
-0.934453296747047 -0.417417708922158 0.755604958990662 0.994008696153507,-0.816064860234242 -1.00000000000000 -0.588349909417155 0.109283695318464,0.356085714679170 -0.399750672506056 -0.287933204124752 -0.00194574118177968,27.9008,1.9925,1.4974
-0.930737046320651 -0.385876332058855 0.600751381797147 0.847708849133748,-0.775700632770968 -1.00000000000000 -0.763796028634642 -0.523597344592941,0.365689144775054 -0.499387609653587 -0.236036869812256 -0.0850619059012756,24.9765,-6.2214,2.3548
-0.550480740084996 -0.723741662112919 0.474456481205513 0.848916399185489,-0.343197645560908 -1.00000000000000 -0.507087145435631 0.261817038362483,0.834847863263407 -0.598676358814576 -0.719551022774637 0.459121754676296,31.2951,-6.7581,4.0598
-0.462367751040992 -0.295649175094902 0.342578356702909 0.912050313625183,-0.686039539216292 -1.00000000000000 -0.671591284299566 0.356009649337742,0.886688255700557 -0.664786669464425 -0.656966678281018 0.203522369764660,18.7338,4.7639,2.915
-0.938070461122187 -0.0571947692852365 0.806100045407989 0.950893262805046,-0.871364459557023 -1.00000000000000 -0.511443073003786 -0.248516886686859,0.346444526540696 -0.487291223999885 -0.297705726968231 -0.184503007518696,19.5258,4.9113,-0.5919
